change_id,change_number,title,description,change_type,status,risk_level,computed_risk_score,affected_ci_id,affected_service_id,category,reason,implementation_plan,rollback_plan,test_plan,requested_by,assigned_to,approved_by,implemented_by,scheduled_start,scheduled_end,actual_start,actual_end,created_at,approved_at,closed_at,success,failure_reason,caused_incident
2d6e4adb-277b-4b7c-8cdd-57c8f0edee4b,CHG0000163,New Deployment: k8s-node-deve-0220,New Deployment for k8s-node-deve-0220. This change involves new deployment activities.,emergency,closed,high,0.6329,a5f38f7f-1eca-4e37-9d3d-8e7a401d1fb7,a5f8b430-fb1f-4c8b-b042-5fe74b8fada9,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Lisa Anderson,David Wilson,Laura Clark,Christopher Lee,2025-12-23 09:03:17,2025-12-23 16:03:17,2025-12-23 09:07:17,2025-12-23 13:07:17,2025-12-14 09:03:17,2025-12-16 22:03:17,2025-12-23 13:07:17,true,,false
a5366ecc-9284-4f65-afa5-055be29437fa,CHG0000164,Capacity Expansion: inventory-deve-0174,Capacity Expansion for inventory-deve-0174. This change involves capacity expansion activities.,normal,closed,high,0.6863,ad4fae2e-e2a8-44f5-abc3-21152c8b1acd,b9fe9953-0346-455c-94a1-c5a172a6e7b4,Capacity Expansion,Required capacity expansion to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply capacity expansion
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Emily Davis,Michael Chen,Michelle Robinson,Christopher Lee,2026-01-09 01:03:00,2026-01-09 07:03:00,2026-01-09 00:44:00,2026-01-09 05:44:00,2025-12-27 01:03:00,2025-12-28 17:03:00,2026-01-09 05:44:00,true,,false
9ebcc229-e2c6-4301-8532-285344335621,CHG0000165,Software Update: efs-prod-0022,Software Update for efs-prod-0022. This change involves software update activities.,standard,closed,medium,0.3748,c345a6a4-7504-45ab-a46f-3495b0dd335a,e62f6318-4753-4bd5-8bd7-54a1f6528b9b,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Emily Davis,Christopher Lee,Christopher Lee,Michael Chen,2025-12-23 01:22:12,2025-12-23 05:22:12,2025-12-23 00:56:12,2025-12-23 02:56:12,2025-12-12 01:22:12,2025-12-13 10:22:12,2025-12-23 02:56:12,true,,false
aa56f130-8056-4e92-9269-ad7fa35d93e6,CHG0000166,Optimization: lambda-prod-0105,Optimization for lambda-prod-0105. This change involves optimization activities.,standard,in_progress,high,0.6067,a32029af-a989-488c-8538-87cb4c5b3f9d,8187278d-5d57-4ddc-9876-8c1f5b01debf,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Amanda White,Amanda White,Daniel Harris,Daniel Harris,2026-01-08 08:02:04,2026-01-08 11:02:04,2026-01-08 07:50:04,,2025-12-27 08:02:04,2025-12-28 00:02:04,,,,false
74b6d2d8-1936-46f3-97de-30b2d4834cb9,CHG0000167,Optimization: docker-host-prod-0114,Optimization for docker-host-prod-0114. This change involves optimization activities.,normal,closed,medium,0.4385,ad594abc-a87d-45d4-863e-5478c3ac38d5,,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Lisa Anderson,Jessica Garcia,Amanda White,James Brown,2026-02-04 03:51:59,2026-02-04 08:51:59,2026-02-04 03:30:59,2026-02-04 09:30:59,2026-01-23 03:51:59,2026-01-25 11:51:59,2026-02-04 09:30:59,false,Unexpected system behavior during change implementation,true
e611638b-7732-46a5-9f3b-844f5d3c2201,CHG0000168,Hardware Upgrade: nfs-prod-0089,Hardware Upgrade for nfs-prod-0089. This change involves hardware upgrade activities.,emergency,pending,critical,0.8661,4eed41d6-2d62-47e7-8769-1e2c5bc92adc,,Hardware Upgrade,Required hardware upgrade to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply hardware upgrade
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",David Wilson,James Brown,,,2025-11-19 16:40:35,2025-11-19 18:40:35,,,2025-11-15 16:40:35,,,,,false
f50eff03-500a-457c-8c59-d09ef7d4ea80,CHG0000169,Software Update: lambda-prod-0048,Software Update for lambda-prod-0048. This change involves software update activities.,normal,closed,low,0.1472,0f72061d-a0d6-4e10-ba46-cbaedc365247,a5f8b430-fb1f-4c8b-b042-5fe74b8fada9,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Kevin Thompson,Jessica Garcia,John Smith,Lisa Anderson,2025-11-12 15:04:44,2025-11-12 19:04:44,2025-11-12 14:50:44,2025-11-12 18:50:44,2025-11-03 15:04:44,2025-11-06 00:04:44,2025-11-12 18:50:44,true,,false
43ba2668-ec73-4d22-992f-ce568075e257,CHG0000170,Security Patch: inventory-deve-0091,Security Patch for inventory-deve-0091. This change involves security patch activities.,normal,resolved,critical,0.8795,a4ed7edb-cee2-4c26-9e55-02f31aac1ad3,0ab6f5c5-ff64-4df7-9fb8-1a2df130551f,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Robert Taylor,Laura Clark,David Wilson,Daniel Harris,2025-12-25 05:17:12,2025-12-25 11:17:12,2025-12-25 05:34:12,2025-12-25 08:34:12,2025-12-17 05:17:12,2025-12-18 18:17:12,2025-12-25 08:34:12,true,,false
46c9ad1a-68c1-47b6-bc62-95579f49092f,CHG0000171,Software Update: s3-deve-0047,Software Update for s3-deve-0047. This change involves software update activities.,standard,resolved,high,0.6587,27815f95-2212-47be-a562-0af8ad210f2f,5dde88a6-aa1b-4250-9502-369757c5ad99,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Lisa Anderson,Kevin Thompson,Emily Davis,Laura Clark,2026-02-03 04:19:18,2026-02-03 08:19:18,2026-02-03 04:14:18,2026-02-03 05:14:18,2026-01-27 04:19:18,2026-01-27 21:19:18,2026-02-03 05:14:18,true,,false
9d97582f-dfdf-454f-a0b5-72a10e4dba22,CHG0000172,Hardware Upgrade: k8s-node-deve-0112,Hardware Upgrade for k8s-node-deve-0112. This change involves hardware upgrade activities.,standard,resolved,critical,0.9906,50133837-0d53-423c-adc3-3525fc0fb685,3fa0669e-f615-46f6-a5a6-1bce70f24056,Hardware Upgrade,Required hardware upgrade to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply hardware upgrade
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",James Brown,Michelle Robinson,Lisa Anderson,Emily Davis,2026-01-28 09:01:04,2026-01-28 10:01:04,2026-01-28 08:42:04,2026-01-28 10:42:04,2026-01-25 09:01:04,2026-01-27 06:01:04,2026-01-28 10:42:04,true,,false
190ea4db-f01c-4d34-9c2d-fb914b27a39c,CHG0000173,Rollback: docker-host-prod-0156,Rollback for docker-host-prod-0156. This change involves rollback activities.,normal,closed,low,0.289,af7308a2-f409-471d-90ab-51431150cea6,8187278d-5d57-4ddc-9876-8c1f5b01debf,Rollback,Required rollback to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply rollback
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jennifer Martinez,James Brown,Christopher Lee,Amanda White,2026-01-15 17:02:45,2026-01-15 20:02:45,2026-01-15 17:13:45,2026-01-15 20:13:45,2026-01-11 17:02:45,2026-01-13 14:02:45,2026-01-15 20:13:45,true,,false
354ed4c9-40a6-49d1-8478-1358ba593f6c,CHG0000174,Optimization: redis-deve-0253,Optimization for redis-deve-0253. This change involves optimization activities.,standard,open,low,0.2751,6d2fefcc-d247-4e40-bf71-1a85c5912d94,dfee32ff-83a9-4f98-b35e-f6ec754fd1e6,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Christopher Lee,Robert Taylor,,,2025-12-26 22:21:38,2025-12-26 23:21:38,,,2025-12-22 22:21:38,,,,,false
af121084-ea17-460b-9ad1-d1b23e209781,CHG0000175,Optimization: cloudfunction-stag-0060,Optimization for cloudfunction-stag-0060. This change involves optimization activities.,emergency,resolved,medium,0.5944,e24ecfcc-6f9f-490e-9281-595c7952c66a,5dde88a6-aa1b-4250-9502-369757c5ad99,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michael Chen,Lisa Anderson,Sarah Johnson,Christopher Lee,2026-01-13 09:47:04,2026-01-13 17:47:04,2026-01-13 09:28:04,2026-01-13 14:28:04,2025-12-30 09:47:04,2025-12-30 13:47:04,2026-01-13 14:28:04,true,,false
23daf339-b6c3-4448-9167-93415288acc2,CHG0000176,Optimization: cloudfunction-stag-0255,Optimization for cloudfunction-stag-0255. This change involves optimization activities.,standard,closed,high,0.675,b0bf1d86-6cf1-4956-a086-f9c0a0ee2b65,b9fe9953-0346-455c-94a1-c5a172a6e7b4,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jennifer Martinez,David Wilson,David Wilson,John Smith,2025-12-12 05:39:36,2025-12-12 11:39:36,2025-12-12 05:46:36,2025-12-12 10:46:36,2025-11-30 05:39:36,2025-12-01 02:39:36,2025-12-12 10:46:36,true,,false
bf5f2436-5597-48b4-bf4f-6bdf111a757e,CHG0000177,Security Patch: f5-test-0187,Security Patch for f5-test-0187. This change involves security patch activities.,normal,closed,medium,0.4177,a5c64c89-6e19-4330-87bc-9ba55b6d53f8,9c1bf4ca-cf8a-451e-a0a4-3af8f7f10f65,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Laura Clark,Kevin Thompson,Kevin Thompson,Jessica Garcia,2025-11-13 07:45:32,2025-11-13 10:45:32,2025-11-13 08:11:32,2025-11-13 09:11:32,2025-11-09 07:45:32,2025-11-09 15:45:32,2025-11-13 09:11:32,true,,false
a366bea4-c4f9-46ff-afb7-09d0deddb2d8,CHG0000178,Maintenance Window: efs-prod-0183,Maintenance Window for efs-prod-0183. This change involves maintenance window activities.,normal,closed,low,0.2477,b5aca436-23d9-4045-828f-da8ce3899a0e,0b86f888-18fa-41d7-9f06-8e24157e707a,Maintenance Window,Required maintenance window to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply maintenance window
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Amanda White,Jennifer Martinez,Daniel Harris,Michael Chen,2026-01-30 07:17:10,2026-01-30 08:17:10,2026-01-30 06:59:10,2026-01-30 07:59:10,2026-01-23 07:17:10,2026-01-23 16:17:10,2026-01-30 07:59:10,true,,false
863ea915-f5b2-440f-a923-001117f8f39e,CHG0000179,Rollback: vpn-prod-0236,Rollback for vpn-prod-0236. This change involves rollback activities.,normal,closed,medium,0.3031,08ff2d78-d479-489a-aa51-c09e0456b5de,7f62fecd-2388-45ac-b906-de6be5343086,Rollback,Required rollback to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply rollback
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Lisa Anderson,Jessica Garcia,John Smith,Michael Chen,2025-12-06 19:27:19,2025-12-06 21:27:19,2025-12-06 19:46:19,2025-12-06 21:46:19,2025-11-22 19:27:19,2025-11-23 01:27:19,2025-12-06 21:46:19,true,,false
59142112-c9fb-41e8-95a8-bade4eb6d65c,CHG0000180,New Deployment: app-stag-0101,New Deployment for app-stag-0101. This change involves new deployment activities.,standard,resolved,critical,0.8293,55e6ee5c-7cdb-4d54-986a-643aa9c06e7d,,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Emily Davis,David Wilson,Daniel Harris,Sarah Johnson,2026-01-23 02:56:19,2026-01-23 04:56:19,2026-01-23 03:09:19,2026-01-23 08:09:19,2026-01-15 02:56:19,2026-01-16 08:56:19,2026-01-23 08:09:19,true,,false
aff61bd5-b1b8-4fb9-8734-2693502a40a2,CHG0000181,Security Patch: payment-prod-0061,Security Patch for payment-prod-0061. This change involves security patch activities.,normal,closed,high,0.7934,d8f86bc5-085f-411c-81c1-de350666a1cd,541cbcda-42b7-490b-83b8-1e60396f364d,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michael Chen,Emily Davis,Emily Davis,Daniel Harris,2026-02-07 04:34:06,2026-02-07 12:34:06,2026-02-07 04:07:06,2026-02-07 05:07:06,2026-01-31 04:34:06,2026-02-01 01:34:06,2026-02-07 05:07:06,true,,false
871d59c5-5908-4751-8b7b-cc742cb1da72,CHG0000182,Configuration Change: f5-deve-0017,Configuration Change for f5-deve-0017. This change involves configuration change activities.,normal,open,medium,0.4572,1022262f-4fcc-44fc-a8c8-931bc9933392,,Configuration Change,Required configuration change to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply configuration change
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jennifer Martinez,James Brown,,,2025-12-29 07:04:25,2025-12-29 15:04:25,,,2025-12-16 07:04:25,,,,,false
